gene_id_ms,gene_name_ms,gene_name_hu,gene_length,mean_rpkm,max_rpkm,sd_rpkm,x38533_subq,x38533_acral,x38534_subq,x38534_acral,x38536_subq,x38536_acral,x38537_subq,x38537_acral,x38538_subq,x38538_acral
115487639,NA,NA,69,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487640,Gm25789,NA,76,3.76975260588743,8.15349451327981,3.818883019416623,0,27,0,30,72,57,33,5,30,0
115487641,Gm26457,SNORD51,78,1.3834100417280901,3.053000722773933,1.1595461363744233,9,0,0,6,9,14,6,3,8,14
115487642,NA,NA,165,NA,NA,NA,0,5,0,0,5,2,0,1,0,0
115487643,Gm26224,SNORD74B,80,2.1435458217491687,8.242370719552142,2.812219069376576,29,0,0,2,12,18,19,2,10,8
115487644,Gm23212,NA,60,9.308587577755087,32.590523304895825,11.56752491644866,86,0,0,49,15,21,62,17,16,0
115487645,Snord80,NA,81,6.839695980315098,13.438891634185671,4.839048518729819,21,0,6,20,65,48,61,75,41,32
115487646,NA,NA,109,NA,NA,NA,0,0,0,0,7,0,4,7,1,0
115487647,NA,NA,140,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487649,NA,NA,130,NA,NA,NA,0,0,0,0,0,6,3,0,3,0
115487650,NA,NA,167,NA,NA,NA,0,0,0,0,0,0,2,0,0,0
115487651,NA,NA,131,NA,NA,NA,0,0,0,0,6,0,0,0,1,0
115487652,NA,NA,142,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487653,NA,NA,144,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487654,NA,NA,144,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487655,NA,NA,144,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487656,NA,NA,143,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487657,NA,NA,164,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487658,NA,NA,140,NA,NA,NA,0,0,0,6,0,2,0,0,0,0
115487659,NA,NA,143,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487660,NA,NA,143,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487661,NA,NA,145,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487662,NA,NA,143,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487664,NA,NA,142,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487665,NA,NA,138,NA,NA,NA,0,0,0,0,6,0,0,0,0,0
115487666,NA,NA,164,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487671,NA,NA,128,NA,NA,NA,0,0,3,6,3,8,4,1,6,0
115487673,NA,NA,122,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487674,NA,NA,129,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487676,NA,NA,158,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487677,Snord78,NA,66,8.464183154148149,17.10180580853161,6.375782258937752,44,0,10,21,64,52,71,43,44,12
115487678,Gm22489,NA,62,1.9321214798442543,5.663610167288985,2.426025685072974,5,0,0,0,23,34,21,11,17,0
115487680,NA,NA,126,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487682,Gm24940,NA,120,0.42961588649460497,2.463237226532824,0.8588599710192658,13,0,0,0,5,2,2,0,0,5
115487683,Gm26287,SNORD11B,81,1.0816734348775237,5.052794310836561,1.7847880004093144,18,0,0,0,12,0,3,4,9,0
115487684,NA,NA,102,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487685,Gm25663,SCARNA18B,135,0.7873790164958104,1.7605611044751162,0.663979993520173,0,13,0,6,5,36,11,7,9,2
115487687,Gm23472,RNU2-1,191,1490.5375790078065,5375.401485799103,1610.1850068954493,5434,6203,52439,11001,27843,30332,13326,21707,5456,9467
115487688,Gm24497,RNU2-1,191,1540.270133230192,5569.346061613514,1669.4587803698425,5621,6388,54331,11310,28701,31009,13759,22382,5606,9793
115487690,Gm25360,RNU2-1,191,276.50305960022587,863.3198824043183,253.0155547993542,979,1329,8422,2234,5586,6261,2818,4940,1001,1797
115487691,Gm25939,RNU2-1,191,594.9284473441945,2255.8870401415143,689.7473529438904,2097,2351,22007,4007,11029,10784,5044,9170,1884,3389
115487694,NA,NA,189,NA,NA,NA,0,0,0,0,0,7,0,0,0,0
115487696,NA,NA,215,NA,NA,NA,0,0,0,0,1,0,0,0,0,0
115487699,Gm24871,RNU5E-1,116,0.2971616986352263,2.3772935890818103,0.840500208855527,0,0,0,0,0,0,0,19,0,0
115487700,Gm22265,NA,116,0.1907326733337299,1.1697317412622155,0.41474071925175543,0,0,0,7,5,24,0,0,2,0
115487701,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487702,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487703,NA,NA,107,NA,NA,NA,0,0,0,0,4,9,4,0,5,5
115487704,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487705,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487706,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487707,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,6
115487708,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487709,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487710,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487711,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487712,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487713,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487714,Gm23523,RNU6-61P,107,0.7480591416107085,3.2608810090193674,1.2966775317273938,11,0,0,18,4,4,0,0,2,0
115487715,NA,NA,504,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487716,NA,NA,666,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487718,NA,NA,13763,NA,NA,NA,13,0,0,23,10,19,23,12,7,0
115487719,NA,NA,528,NA,NA,NA,21,0,0,10,8,4,4,5,8,0
115487720,NA,NA,830,NA,NA,NA,0,0,0,0,0,0,0,0,4,0
115487721,Gm51860,NA,1300,4.398436528918589,7.509991125539119,1.9207655776094015,220,534,155,228,168,211,496,192,376,299
115487723,NA,NA,698,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487726,NA,NA,4108,NA,NA,NA,0,0,0,0,3,0,0,0,0,0
115487727,NA,NA,1367,NA,NA,NA,43,0,0,0,22,5,4,0,1,1
115487728,NA,NA,3260,NA,NA,NA,33,0,37,24,25,15,28,18,14,0
115487729,NA,NA,6300,NA,NA,NA,0,0,10,0,1,7,2,6,6,0
115487730,NA,NA,1967,NA,NA,NA,0,0,0,0,4,6,9,0,0,0
115487731,NA,NA,4664,NA,NA,NA,0,0,1,0,0,2,0,1,0,0
115487732,NA,NA,889,NA,NA,NA,0,0,0,0,3,0,0,0,2,0
115487733,NA,NA,432,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487734,NA,NA,344,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487737,NA,NA,1269,1.6710316681165183,5.777291349382337,1.7328462391950346,88,401,10,76,29,47,104,54,104,81
115487738,NA,NA,1193,0.5242194435026126,1.992252716715345,0.7266191598522331,66,130,0,4,49,40,39,11,13,0
115487739,NA,NA,4355,NA,NA,NA,0,0,0,0,0,0,0,173,2,6
115487740,NA,NA,5704,NA,NA,NA,0,0,0,0,0,0,6,11,6,0
115487741,NA,NA,1935,6.566155830714523,9.77801333396188,2.683928046684673,667,540,179,684,483,379,1037,548,916,969
115487742,NA,NA,1214,0.6188874135656831,1.7620113195529374,0.7133475064399631,0,117,0,83,0,14,0,68,0,75
115487746,NA,NA,1675,1.0557219983106532,2.606336886306143,0.6592551367572881,192,99,60,70,84,120,106,93,81,43
115487747,NA,NA,746,NA,NA,NA,0,0,0,1,0,0,4,0,0,0
115487751,NA,NA,3697,NA,NA,NA,86,8,28,23,37,50,65,35,30,32
115487753,NA,NA,286,NA,NA,NA,0,0,0,0,2,0,0,0,0,0
115487754,NA,NA,12602,NA,NA,NA,15,0,0,0,21,0,0,23,0,0
115487755,NA,NA,3232,NA,NA,NA,1,0,0,0,0,14,0,0,0,0
115487762,NA,NA,2563,NA,NA,NA,61,0,0,9,30,46,29,7,14,2
115487763,NA,NA,4972,0.4435052187137237,1.5548622879283869,0.4879203529115099,340,55,72,58,159,137,220,24,86,44
115487764,NA,NA,3317,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487765,NA,NA,52859,NA,NA,NA,8,0,10,0,10,14,22,0,12,10
115487766,NA,NA,291,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487767,NA,NA,8029,NA,NA,NA,332,372,66,74,178,189,320,108,129,27
115487768,NA,NA,325,NA,NA,NA,0,0,0,0,6,14,0,0,3,0
115487769,NA,NA,1004,NA,NA,NA,0,0,0,0,0,0,2,0,0,0
115487771,NA,NA,23074,NA,NA,NA,648,134,1013,210,496,690,637,156,342,126
115487772,NA,NA,907,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487773,NA,NA,365,NA,NA,NA,0,0,0,0,0,7,6,0,3,0
115487774,NA,NA,8894,0.3661561080440912,1.0814025152549354,0.31928803906974673,423,87,74,122,175,194,311,142,143,63
115487775,NA,NA,5009,NA,NA,NA,0,0,12,0,0,9,8,61,3,8
115487776,NA,NA,1263,10.334645836901496,15.503905323113848,4.797125719469735,824,405,151,648,516,615,1151,641,948,916
115487777,NA,NA,602,NA,NA,NA,1,0,0,0,0,0,3,0,0,0
115487779,NA,NA,659,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487781,NA,NA,388,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487782,NA,NA,2441,NA,NA,NA,4,19,10,29,7,25,20,14,17,25
115487784,NA,NA,2445,0.964872000479631,1.5809356432678814,0.36887695917357893,170,84,52,122,97,108,169,216,116,110
115487786,NA,NA,2745,NA,NA,NA,0,16,51,6,11,19,11,6,8,26
115487788,NA,NA,6163,NA,NA,NA,114,16,18,29,65,145,88,20,39,28
115487790,NA,NA,1107,0.3421137020895552,1.0680703421280537,0.36575048539628907,52,0,0,20,9,20,47,10,11,20
115487791,NA,NA,30573,NA,NA,NA,332,57,0,89,110,170,110,19,81,58
115487792,NA,NA,2658,NA,NA,NA,55,0,0,69,84,86,68,25,77,31
115487796,NA,NA,280,NA,NA,NA,0,0,6,0,6,10,1,1,2,0
115487797,NA,NA,14146,NA,NA,NA,273,154,92,66,151,184,179,129,100,69
115487798,NA,NA,1348,245.12791324497562,753.4468734986971,222.42125412123264,5913,14005,16869,15494,39408,73109,9549,69977,2503,23704
115487799,NA,NA,522,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487800,NA,NA,344,2.7575172938691925,6.609759999640852,1.89592709335623,100,60,22,57,48,26,65,15,52,21
115487804,NA,NA,707,NA,NA,NA,0,0,0,6,0,0,0,0,0,0
115487805,NA,NA,1448,NA,NA,NA,0,0,11,0,0,0,0,0,1,0
115487807,NA,NA,2536,7.068084120935005,9.979069521224337,1.8932718982665153,1113,942,737,1201,1407,949,1304,924,830,698
115487808,NA,NA,4296,NA,NA,NA,6,0,0,0,0,0,1,0,0,0
115487809,NA,NA,1524,NA,NA,NA,0,0,4,2,3,14,10,27,10,19
115487810,NA,NA,13173,0.5680644815432632,1.1029613634563527,0.28413533847904204,639,375,119,394,426,509,684,327,331,356
115487811,NA,NA,512,0.44369996443551674,1.5543263749155438,0.5308285020060697,35,1,0,18,3,14,7,0,9,21
115487813,NA,NA,980,NA,NA,NA,34,0,0,7,3,12,18,8,16,20
115487814,NA,NA,33523,NA,NA,NA,248,47,95,98,52,160,172,53,63,75
115487818,NA,NA,1471,2.011210569935416,3.2614739620253674,1.070136703999538,211,223,24,169,102,90,206,90,220,113
115487819,NA,NA,8092,NA,NA,NA,43,43,0,49,17,18,36,22,12,1
115487820,NA,NA,1306,NA,NA,NA,11,0,0,2,0,0,5,5,0,0
115487821,NA,NA,854,NA,NA,NA,18,20,0,6,2,2,7,16,1,0
115487822,NA,NA,28809,NA,NA,NA,198,56,0,277,317,223,227,10,62,35
115487823,NA,NA,1294,0.673770592579795,3.1158409641394056,1.0709588667488161,7,0,0,208,35,41,91,9,51,9
115487827,NA,NA,1800,NA,NA,NA,0,8,3,0,0,0,0,0,0,3
115487828,NA,NA,2171,1.6596005699139298,4.817011957891382,1.4790097735689396,215,572,0,180,190,52,146,43,173,204
115487829,NA,NA,2090,0.9206649766347605,2.2846366620768186,0.6449022294470059,210,45,96,76,70,46,105,16,112,131
115487830,NA,NA,3617,NA,NA,NA,31,27,0,107,22,33,81,133,63,87
115487831,NA,NA,685,NA,NA,NA,0,0,0,0,5,7,0,0,0,0
115487833,NA,NA,8460,NA,NA,NA,0,25,0,0,7,16,5,0,5,0
115487834,NA,NA,3927,NA,NA,NA,82,20,53,53,48,105,86,45,89,32
115487835,NA,NA,1698,NA,NA,NA,0,0,0,0,0,1,0,0,2,0
115487837,Gm25142,NA,107,0.718594227767074,3.4173364357173357,1.3302515016697192,0,20,12,0,5,6,0,1,0,0
115487838,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487839,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487840,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487841,NA,NA,108,NA,NA,NA,0,0,0,0,0,11,0,0,0,3
115487842,Gm22068,NA,164,752.8375518671304,1695.4911738507674,456.2290068515092,4802,2991,14202,7240,11592,16113,4863,11181,2095,7207
115487843,Gm25930,NA,107,1.0197524356730068,3.5882032575032023,1.152776508997325,7,21,5,0,9,0,3,7,4,0
115487844,NA,NA,106,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487845,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487846,NA,NA,106,NA,NA,NA,0,0,0,0,0,0,1,0,2,0
115487847,Gm22753,NA,107,1.2014461869107462,2.895633565463857,1.2101223166792043,12,0,0,2,4,6,16,7,15,3
115487848,Gm25337,RNU6-893P,104,0.36632326376988356,1.9676747075853922,0.6991631311976909,9,0,0,0,0,0,5,0,1,0
115487849,NA,NA,104,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487850,NA,NA,105,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487851,NA,NA,103,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487852,NA,NA,106,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487853,Gm26121,NA,162,0.32977700889463624,2.2456863603718054,0.7862354970949681,16,0,0,0,3,3,4,0,0,0
115487854,NA,NA,108,NA,NA,NA,0,0,0,0,0,0,3,0,0,0
115487855,NA,NA,106,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487856,Gm24582,NA,103,0.18819539803941335,1.5055631843153068,0.5322969685670826,0,0,0,8,0,0,0,0,0,0
115487857,NA,NA,108,NA,NA,NA,0,0,0,4,0,0,0,7,1,0
115487859,Gm24198,NA,106,0.6892800146933015,2.770609167239857,0.957760943334567,0,0,15,5,0,9,7,0,4,0
115487860,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487862,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,1,0,0,0
115487865,NA,NA,103,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487866,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487868,NA,NA,108,NA,NA,NA,0,1,0,0,0,0,0,0,0,0
115487869,NA,NA,111,NA,NA,NA,0,0,0,0,3,0,0,0,3,0
115487871,NA,NA,105,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487873,NA,NA,105,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487874,NA,NA,164,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487875,NA,NA,62,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487877,NA,NA,76,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487878,Gm24029,SNORA67,143,2.4594906110506893,6.837172721306818,2.189629583392044,43,0,15,14,14,24,40,7,11,18
115487879,NA,NA,141,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487881,Gm24313,SNORA5A,133,1.02200978779746,5.470694592183946,1.8322606212042263,32,0,0,6,0,6,5,0,3,6
115487882,NA,NA,133,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487883,NA,NA,137,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487884,Snora9,NA,133,1.497840685446738,9.060837918304662,3.0976965865310553,53,0,0,0,6,0,10,0,7,5
115487885,NA,NA,161,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487886,Gm23451,NA,122,0.3725443837888268,1.4299765080535751,0.5706159656312626,0,0,0,9,2,5,8,0,3,0
115487887,NA,NA,128,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487888,Gm26413,SCARNA4,127,1.1755500084038228,4.654936491085651,1.5364190309311694,26,0,10,0,6,1,10,10,5,0
115487889,Gm24143,SNORA38,145,0.17692995600542757,1.2152465036996891,0.4253515663777248,0,0,9,0,2,0,0,2,0,0
115487890,NA,NA,132,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487891,Gm25291,NA,144,8.01854100874818,47.451812746699666,15.991372020831951,29,0,349,27,51,37,18,21,19,14
115487892,Gm22988,NA,144,70.60394869676567,312.7196828579061,100.10034476267252,199,46,2300,350,584,854,264,763,127,368
115487894,NA,NA,143,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487895,NA,NA,143,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487896,NA,NA,144,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487897,NA,NA,139,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487898,NA,NA,141,NA,NA,NA,6,0,0,0,0,0,0,0,3,0
115487899,NA,NA,143,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487900,NA,NA,169,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487902,NA,NA,131,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487904,Gm24989,SNORD86,88,1.476474560241724,4.134104436139006,1.6219212938598009,16,0,0,11,4,17,7,0,3,17
115487905,NA,NA,133,NA,NA,NA,0,0,0,0,9,0,6,3,0,0
115487906,Gm22442,NA,144,59.74675906274827,113.61251626640473,22.75589492649046,267,368,410,844,318,369,427,598,424,436
115487907,NA,NA,144,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487908,NA,NA,126,NA,NA,NA,0,0,0,0,0,0,1,0,0,0
115487911,Gm24958,SNORD125,97,0.5982320198556834,2.8128958019090136,1.0010877589034057,12,0,0,0,2,6,8,3,1,0
115487912,Gm22059,SNORD124,104,1.0796723556588639,3.515913448286105,1.3496851087574975,9,20,0,12,0,0,6,0,0,0
115487913,NA,NA,161,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487914,Gm25835,SNORD10,144,5.607358248543274,12.095002470767106,3.7695991458738503,8,3,52,29,95,153,67,120,51,46
115487915,Gm23444,RNU2-1,191,431.38487858021296,1580.4637790203965,475.7549784501227,1502,1717,15418,3161,7926,8674,3844,6220,1630,2670
115487916,Gm23849,RNU2-1,191,3320.9245111608225,12212.152798664933,3698.99931738278,8094,11830,119134,30679,57451,74907,34639,40430,12443,20715
115487917,Gm24950,RNU2-1,191,3312.457786776817,12181.708010601042,3690.0893985329617,8041,11788,118837,30584,57325,74691,34534,40385,12406,20702
115487918,Gm23971,RNU2-1,191,598.7220375904224,2203.5056034389963,667.7644910632414,1238,2381,21496,5292,10097,12620,6376,7440,2294,3703
115487919,Gm26316,RNU2-1,191,2032.3276377461473,7480.192170364274,2269.813368289232,4935,6823,72972,19475,36721,47529,21190,24200,7387,13024
115487920,NA,NA,184,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487926,NA,NA,215,NA,NA,NA,0,0,0,0,2,0,0,0,0,0
115487929,NA,NA,223,1.2153711357363455,3.863115442752375,1.3230878192479967,18,0,44,6,6,13,30,11,7,0
115487930,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487931,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487932,NA,NA,107,NA,NA,NA,0,0,0,0,1,0,0,0,0,0
115487933,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487934,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487935,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,2,0
115487936,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487937,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,5,0,0,0
115487938,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487939,Gm22061,RNU6-95P,107,1.2021807780284546,8.287527117306698,2.8736746985808272,39,0,0,0,0,0,4,4,1,0
115487940,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,1,0
115487941,NA,NA,110,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487942,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487944,NA,NA,1348,NA,NA,NA,17,0,18,10,14,11,7,26,7,6
115487947,NA,NA,6237,NA,NA,NA,11,0,0,6,15,0,5,1,5,0
115487948,NA,NA,1550,NA,NA,NA,0,0,0,0,0,0,0,0,1,0
115487949,NA,NA,14144,0.6667425938611541,1.1419550720724616,0.3740190498757617,631,227,165,565,374,524,1016,217,664,573
115487951,NA,NA,4342,NA,NA,NA,42,0,0,3,6,16,40,14,27,0
115487952,NA,NA,1847,NA,NA,NA,75,0,29,3,32,7,26,0,13,14
115487953,NA,NA,4999,NA,NA,NA,0,0,30,0,0,2,4,0,2,0
115487954,NA,NA,4048,NA,NA,NA,94,30,0,24,25,30,73,28,65,47
115487955,NA,NA,9423,NA,NA,NA,78,0,8,0,4,3,21,2,5,2
115487957,NA,NA,498,1.6903823544149275,3.0838373377738364,0.7820717944159089,40,84,25,19,49,38,51,38,59,50
115487959,NA,NA,2373,NA,NA,NA,11,0,0,4,5,6,3,4,7,13
115487961,NA,NA,488,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487962,NA,NA,23380,NA,NA,NA,71,43,0,109,221,158,103,35,85,18
115487963,NA,NA,956,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487964,NA,NA,300,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487965,NA,NA,34084,NA,NA,NA,9,11,33,7,11,1,20,15,2,2
115487966,NA,NA,347,NA,NA,NA,8,0,0,0,0,0,0,0,0,0
115487972,NA,NA,402,NA,NA,NA,0,0,0,0,0,2,0,0,0,0
115487983,NA,NA,516,NA,NA,NA,0,0,21,0,3,0,17,0,0,7
115487986,NA,NA,2068,0.3921029081406945,1.1544706537090306,0.35940010002751116,105,28,8,22,31,20,66,87,22,14
115487988,NA,NA,2344,NA,NA,NA,42,34,8,35,5,26,35,20,21,7
115487989,NA,NA,3181,NA,NA,NA,0,0,0,0,0,0,0,3,2,0
115487991,NA,NA,891,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487992,NA,NA,2687,0.527881670175508,1.692413427522481,0.5383681695811154,200,18,26,77,63,172,140,47,69,8
115487993,NA,NA,1891,NA,NA,NA,0,0,0,0,0,0,4,0,0,0
115487994,NA,NA,1211,0.6444324352967022,1.3815830504748279,0.41878334166209524,11,62,14,35,94,57,76,32,81,33
115487995,NA,NA,7489,NA,NA,NA,101,99,66,53,83,138,147,69,90,64
115487996,NA,NA,238,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115487997,NA,NA,873,NA,NA,NA,0,0,9,0,0,5,2,0,0,0
115487998,NA,NA,4904,NA,NA,NA,0,0,13,0,6,0,2,0,0,0
115488002,NA,NA,2959,0.5819906993523215,1.4608516720403124,0.42141965751647276,37,134,9,223,116,126,91,78,81,102
115488003,NA,NA,2994,NA,NA,NA,0,25,0,0,0,12,2,0,3,22
115488004,NA,NA,4742,NA,NA,NA,106,103,20,12,66,36,59,4,24,11
115488006,NA,NA,519,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115488007,NA,NA,559,NA,NA,NA,0,0,0,11,0,0,6,0,2,0
115488008,NA,NA,1476,1.0277822718838683,2.517333847574292,0.7597421381985338,39,48,146,59,34,114,63,256,38,51
115488009,NA,NA,667,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115488010,NA,NA,312,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115488011,NA,NA,8569,NA,NA,NA,74,31,8,7,59,27,28,4,22,23
115488012,NA,NA,922,0.30732743834542253,1.0604291747796906,0.347671875334791,43,0,20,12,9,19,17,3,17,0
115488014,NA,NA,6408,NA,NA,NA,0,0,0,0,0,1,7,0,0,0
115488020,NA,NA,1303,0.8829134260707304,1.6708368724006748,0.6211597923344813,29,87,0,28,41,81,124,150,84,31
115488022,NA,NA,133,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115488026,NA,NA,2321,NA,NA,NA,0,0,0,0,7,0,3,4,0,0
115488027,NA,NA,280,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115488028,NA,NA,33321,NA,NA,NA,13,0,0,25,33,19,19,9,9,5
115488029,NA,NA,2152,2.9294472839073027,4.9716477983360186,1.3426307931245247,280,346,93,217,197,275,673,367,482,337
115488030,NA,NA,2362,NA,NA,NA,0,0,12,0,0,3,4,0,2,0
115488032,NA,NA,119,NA,NA,NA,0,0,0,0,2,0,0,0,0,0
115488033,NA,NA,103,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115488034,NA,NA,104,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115488037,NA,NA,104,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115488038,NA,NA,104,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115488040,NA,NA,107,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115488044,Gm22079,NA,104,0.23756663496074948,1.304700788330933,0.4789507905113591,0,0,0,7,0,0,0,0,3,0
115488045,NA,NA,104,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115488046,NA,NA,207,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115488047,NA,NA,63,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115488048,Gm23736,SNORD114-11,75,0.4305521142296381,3.169009988055209,1.1106929815352358,0,13,0,0,0,0,0,0,1,0
115488049,Gm25854,NA,72,0.35202320806404286,2.1537917775621747,0.7640327190486189,0,0,0,8,6,3,3,0,0,0
115488050,Gm25357,NA,72,0.5053465304702797,3.5350920670893733,1.22968800578547,0,0,13,0,3,8,1,0,1,0
115488051,Gm22513,NA,164,1402.2894177420455,4249.830644045882,1210.390699017524,6853,6636,35598,10296,18095,25884,7639,18700,3442,11885
115488052,NA,NA,74,NA,NA,NA,0,0,0,0,6,0,0,0,0,0
115488053,NA,NA,72,NA,NA,NA,0,0,0,0,5,0,4,0,1,0
115488055,NA,NA,75,NA,NA,NA,0,0,0,0,8,0,0,0,0,0
115488056,Gm25856,SNORD114-11,75,0.19340039859077732,1.2717962629443227,0.4462678561144972,0,0,0,0,0,0,6,0,1,0
115488057,NA,NA,69,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
115488058,Gm23787,SNORD114-12,73,0.7603250941389557,5.364101766710957,1.8677181145187596,0,0,20,0,4,0,2,0,1,0
